3
STEP,0,8,15360
-8.817734,4.704956
-9.858215,-1.597183
-6.871796,-7.243500
-1.076920,-9.930328
5.162125,-8.561432
9.299850,-3.695343
9.648056,2.682617
6.064682,7.970261
0.011749,10.010239
-6.041183,7.970261
-9.624557,2.682617
-9.276352,-3.695343
-5.138626,-8.561432
1.100418,-9.930328
6.895294,-7.243500
9.881714,-1.597183
8.841232,4.704956
4.198349,9.091675
-2.152649,9.773193
-7.620575,6.471481
-9.974548,0.533600
-8.254150,-5.617813
-3.161301,-9.472992
3.226151,-9.459061
8.302124,-5.581696
9.995667,0.577164
7.615814,6.504715
2.133530,9.782547
-4.214432,9.073318
-8.838120,4.666382
-9.851105,-1.640244
-6.840088,-7.273468
-1.033539,-9.934982
5.199478,-8.538879
9.315918,-3.654770
9.636307,2.724640
6.029892,7.996597
-0.031891,10.010147
-6.075867,7.943771
-9.636124,2.640549
-9.260086,-3.735825
-5.101181,-8.583832
1.143784,-9.925476
6.926880,-7.213394
9.888626,-1.554108
8.820663,4.743439
4.158676,9.109848
-2.195221,9.763657
-7.648697,6.438110
-9.976730,0.490021
-8.229507,-5.653824
-3.119888,-9.486755
3.267426,-9.444946
8.326447,-5.545471
9.993103,0.620728
7.587402,6.537842
2.090866,9.791718
-4.253937,9.054794
-8.858353,4.627731
-9.843811,-1.683258
-6.808228,-7.303299
-0.990128,-9.939453
5.236740,-8.516159
9.331833,-3.614136
9.624359,2.766617
5.994995,8.022781
-0.075516,10.009857
-6.110428,7.917130
-9.647507,2.598434
-9.828659,-1.769196
-8.129410,-5.796783
-4.874466,-8.714722
-0.685822,-9.965408
3.636124,-9.309845
7.265488,-6.873306
9.508743,-3.121399
9.937210,1.228928
8.469025,5.346390
5.384750,8.444153
1.273743,9.930283
-3.078415,9.520798
-6.840088,7.293945
-9.292419,3.675247
-9.966843,-0.643799
-8.734451,-4.837860
-5.830750,-8.105499
-1.810608,-9.822311
2.557770,-9.660217
6.439621,-7.650208
9.093185,-4.176361
10.011368,0.097504
9.018738,4.354691
6.304947,7.781693
2.388611,9.723663
-1.981934,9.809479
-5.971497,8.022781
-8.817734,4.704956
-9.976730,0.490021
-9.227051,-3.816589
-6.711914,-7.391937
-2.911972,-9.552811
1.446671,-9.886276
5.531113,-8.328613
8.560867,-5.177490
9.956970,-1.035049
9.452637,3.307144
7.144257,7.019333
3.472916,9.392151
-0.859802,9.972183
-5.025986,8.648590
-8.229507,5.674301
-9.858215,1.617661
-9.600861,-2.746140
-7.506653,-6.583221
-3.975739,-9.160355
0.317139,-9.985092
4.551651,-8.899826
7.918640,-6.111938
9.774704,-2.154160
9.765167,2.217209
7.891861,6.166855
4.512741,8.940033
0.273514,10.006805
-4.015717,9.163361
-7.535339,6.570831
-9.612808,2.724640
-9.851105,-1.640244
-8.204727,-5.689728
-4.988251,-8.650009
1.273743,-9.909805
7.020844,-7.122269
9.908264,-1.424683
8.757950,4.858337
4.039215,9.163361
-2.322708,9.733932
-7.732178,6.337296
-9.982162,0.359238
-8.154663,-5.761215
-2.995316,-9.526932
3.390915,-9.401520
8.398453,-5.436157
9.984253,0.751328
7.501312,6.636444
1.962646,9.818085
-4.371964,8.998184
-8.918045,4.511230
-9.820801,-1.812119
-6.711914,-7.391937
-0.859802,-9.951706
5.347900,-8.447037
9.378464,-3.491837
9.587463,2.892197
5.889603,8.100403
-0.206406,10.007858
-6.213394,7.836319
-9.680557,2.471771
-9.193298,-3.897079
-4.950409,-8.671753
1.317017,-9.904205
7.051895,-7.091614
9.914429,-1.381485
8.736710,4.896454
3.999237,9.180832
-2.365112,9.723663
-7.759705,6.303436
-9.983582,0.315628
-8.129410,-5.796783
-2.953659,-9.539963
3.431946,-9.386688
8.422134,-5.399506
9.980927,0.794830
7.472321,6.669052
1.919846,9.826508
-4.411133,8.978973
-8.937592,4.472214
-9.812759,-1.854996
-6.679550,-7.421204
-0.816330,-9.955414
5.384750,-8.423676
9.393661,-3.450928
9.574799,2.933960
5.854248,8.125977
-0.250015,10.006805
-6.247482,7.809082
-9.691208,2.429459
-9.176163,-3.937195
-4.912491,-8.693314
1.360260,-9.898422
7.082825,-7.060837
9.423508,-3.368927
9.965714,0.968689
8.605820,5.123169
5.603683,8.300613
1.532990,9.893860
-2.828400,9.598434
-6.647064,7.470810
-9.193298,3.917557
-9.980545,-0.382355
-8.858353,-4.607254
-6.041183,-7.949783
-2.067368,-9.771240
2.303757,-9.723557
6.236893,-7.815842
8.980484,-4.412643
10.010223,-0.164291
9.129364,4.117432
6.506226,7.614304
2.642059,9.658112
-1.724731,9.858322
-5.759705,8.176651
-8.691803,4.934479
-9.960754,0.751328
-9.324051,-3.573441
-6.903381,-7.213394
-3.161301,-9.472992
1.187119,-9.920441
5.310944,-8.470245
8.422134,-5.399506
9.926193,-1.295029
9.535706,3.058884
7.325287,6.830215
3.717331,9.298340
-0.598740,9.991592
-4.798141,8.777512
-8.078415,5.888092
-9.812759,1.875473
-9.669724,-2.493561
-7.676666,-6.384155
-4.214432,-9.052841
0.055389,-9.989670
4.316864,-9.015610
7.755676,-6.316818
9.714706,-2.408981
9.819595,1.961136
8.050323,5.958466
4.744949,8.819153
0.535110,9.996536
-3.774734,9.265640
-7.361023,6.766144
-9.538452,2.975647
-9.890930,-1.381485
-8.351105,-5.472687
-5.213242,-8.516159
-1.076920,-9.930328
3.267426,-9.444946
6.989655,-7.152786
9.378464,-3.491837
9.977402,0.838318
8.671997,5.010239
3.878860,9.232254
-2.492050,9.691711
-7.841415,6.201172
-9.986725,0.184769
-8.052704,-5.902863
-2.828400,-9.577957
3.554657,-9.341110
8.492233,-5.288956
9.969803,0.925262
7.384521,6.766144
1.791183,9.850647
-4.528152,8.920303
-8.995239,4.354691
-9.787491,-1.983444
-6.581711,-7.508163
-0.685822,-9.965408
5.494675,-8.352615
9.438171,-3.327835
9.535706,3.058884
5.747513,8.201752
-0.380844,10.002533
-6.349030,7.726486
-9.722046,2.302246
-9.123703,-4.057129
-4.798141,-8.757034
1.489838,-9.879913
7.174774,-6.967667
9.937210,-1.208450
8.650101,5.047974
3.838577,9.249039
-0.468033,9.998718
-4.682968,8.839722
-8.000793,5.993484
-9.787491,2.003922
-9.701675,-2.366623
-7.759705,-6.282959
-4.332703,-8.996750
-0.075516,-9.989380
4.198349,-9.071198
7.672195,-6.417633
9.682205,-2.535782
9.844299,1.832596
8.127487,5.852737
4.859848,8.756439
0.665787,9.988831
-3.653259,9.314407
-7.271957,6.862076
-9.498810,3.100403
-9.908295,-1.251755
-8.422165,-5.362762
-5.324402,-8.447037
-1.206940,-9.915222
3.143387,-9.486755
6.895294,-7.243500
9.331833,-3.614136
9.987396,0.707809
8.736710,4.896454
5.818771,8.151398
1.791183,9.850647
-2.576447,9.669495
-6.449493,7.642563
-9.087860,4.157166
-9.987396,-0.120651
-8.976196,-4.373474
-6.247482,-7.788605
-2.322708,-9.713455
2.048172,-9.780212
6.029892,-7.976120
8.861618,-4.645905
10.002228,-0.425949
9.233765,3.877350
6.703049,7.441681
2.893707,9.585953
-1.466339,9.900391
-5.543961,8.324936
-8.559921,5.160614
-9.937943,1.012115
-9.414673,-3.327835
-7.090103,-7.029907
-3.408447,-9.386688
0.926773,-9.947815
5.087128,-8.606049
8.277649,-5.617813
9.888626,-1.554108
9.612244,2.808533
7.501312,6.636444
3.959183,9.198151
-0.337250,10.004150
-4.566986,8.900406
-7.921783,6.097855
-9.760559,2.132019
-9.731949,-2.239273
-7.841415,-6.180695
-4.450226,-8.939102
-0.206406,-9.987381
4.079117,-9.125214
7.587402,-6.517365
9.648056,-2.662140
9.867310,1.703735
8.203262,5.746002
4.973907,8.692230
0.796341,9.979416
-3.531158,9.361588
-7.181656,6.956818
-9.457550,3.224640
-9.923965,-1.121796
-8.491776,-5.251907
-5.434647,-8.376465
-1.336761,-9.898422
3.018814,-9.526932
6.799759,-7.332993
9.283585,-3.735825
9.995667,0.577164
8.799927,4.781830
5.924850,8.074692
1.919846,9.826508
-2.449783,9.702545
-6.349030,7.726486
-9.032806,4.275925
-9.988251,0.010239
-7.948273,-6.042694
-2.660629,-9.626068
3.717331,-9.277863
8.583420,-5.140137
9.952316,1.098907
7.265488,6.893784
1.619171,9.880203
-4.682968,8.839722
-9.069687,4.196838
-9.751205,-2.154160
-6.449493,-7.622086
-0.511612,-9.976059
5.639801,-8.255661
9.494980,-3.162811
9.481049,3.224640
5.603683,8.300613
-0.555176,9.994156
-6.482727,7.614304
-9.760559,2.132019
-9.051331,-4.215942
-4.644394,-8.839630
1.662231,-9.852615
7.295456,-6.841599
9.956970,-1.035049
8.560867,5.197968
3.676758,9.314407
-2.702652,9.634796
-7.974609,6.028381
-9.988159,-0.033401
-7.921783,-6.077377
-2.618561,-9.637634
3.757812,-9.261597
8.605820,-5.102692
9.947464,1.142273
7.235382,6.925369
1.576096,9.887115
-4.721451,8.819153
-9.087860,4.157166
-9.741669,-2.196732
-6.416122,-7.650208
-0.468033,-9.978241
5.675812,-8.231018
9.508743,-3.121399
9.466934,3.265915
5.567459,8.324936
-0.598740,9.991592
-6.515854,7.585892
-9.769730,2.089355
-9.032806,-4.255447
-4.605743,-8.859863
1.705246,-9.845322
7.325287,-6.809738
9.961441,-0.991638
8.538147,5.235229
3.636124,9.330322
-2.744629,9.622849
-8.000793,5.993484
-9.987869,-0.077026
-7.895142,-6.111938
-2.576447,-9.649017
1.791183,-9.830170
5.818771,-8.130920
8.736710,-4.875977
9.987396,-0.687332
9.331833,3.634613
6.895294,7.263977
3.143387,9.507233
-1.206940,9.935699
-5.324402,8.467514
-8.422165,5.383240
-9.908295,1.272232
-9.498810,-3.079926
-7.271957,-6.841599
-3.653259,-9.293930
0.665787,-9.968353
4.859848,-8.735962
8.127487,-5.832260
9.844299,-1.812119
9.682205,2.556259
7.672195,6.438110
4.198349,9.091675
-0.075516,10.009857
-4.332703,9.017227
-7.759705,6.303436
-9.701675,2.387100
-9.787491,-1.983444
-8.000793,-5.973007
-4.682968,-8.819244
-0.468033,-9.978241
3.838577,-9.228561
8.650101,-5.027496
9.937210,1.228928
7.174774,6.988144
1.489838,9.900391
-4.798141,8.777512
-9.123703,4.077606
-9.722046,-2.281769
-6.349030,-7.706009
-0.380844,-9.982056
5.747513,-8.181274
9.535706,-3.038406
9.438171,3.348312
5.494675,8.373093
-0.685822,9.985886
-6.581711,7.528641
-9.787491,2.003922
-8.995239,-4.334213
-4.528152,-8.899826
1.791183,-9.830170
7.384521,-6.745667
9.969803,-0.904785
8.492233,5.309433
3.554657,9.361588
-2.828400,9.598434
-8.052704,5.923340
-9.986725,-0.164291
-7.841415,-6.180695
-2.492050,-9.671234
3.878860,-9.211777
8.671997,-4.989761
9.931793,1.272232
7.144257,7.019333
1.446671,9.906754
-4.836349,8.756439
-9.141373,4.037704
-9.711945,-2.324219
-6.315308,-7.733688
-0.337250,-9.983673
5.783203,-8.156174
9.548920,-2.996826
9.423508,3.389404
5.458145,8.396942
-0.729340,9.982742
-6.614456,7.499802
-9.796097,1.961136
-8.976196,-4.373474
-4.489243,-8.919556
1.834106,-9.822311
7.413925,-6.713425
9.973694,-0.861313
8.469025,5.346390
3.513824,9.376953
-2.870209,9.585953
-8.078415,5.888092
-9.985870,-0.207916
-7.814331,-6.214905
-2.449783,-9.682068
3.919067,-9.194809
8.693741,-4.951920
9.926193,1.315506
8.422134,5.419983
5.310944,8.490723
1.187119,9.940918
-3.161301,9.493469
-6.903381,7.233871
-9.324051,3.593918
-9.960754,-0.730850
-8.691803,-4.914001
-5.759705,-8.156174
-1.724731,-9.837845
2.642059,-9.637634
6.506226,-7.593826
9.129364,-4.096954
10.010223,0.184769
8.980484,4.433121
6.236893,7.836319
2.303757,9.744034
-2.067368,9.791718
-6.041183,7.970261
-8.858353,4.627731
-9.980545,0.402832
-9.193298,-3.897079
-6.647064,-7.450333
-2.828400,-9.577957
1.532990,-9.873383
5.603683,-8.280136
8.605820,-5.102692
9.965714,-0.948212
9.423508,3.389404
7.082825,7.081314
3.390915,9.421997
-0.946701,9.964203
-5.101181,8.604309
-8.278625,5.602173
-9.871872,1.531479
-9.576447,-2.829910
-7.448822,-6.648575
-3.895569,-9.194809
0.404343,-9.982056
4.629242,-8.859863
7.971771,-6.042694
9.793228,-2.068878
9.745544,2.302246
7.837830,6.235382
4.434631,8.978973
0.186279,10.008713
-4.095444,9.127853
-7.592316,6.504715
-9.636124,2.640549
-9.836334,-1.726242
-8.154663,-5.761215
-4.912491,-8.693314
-0.729340,-9.962265
3.595428,-9.325562
7.235382,-6.904892
9.494980,-3.162811
9.942429,1.185608
8.492233,5.309433
5.421494,8.420624
1.317017,9.924683
-3.036896,9.534195
-6.808228,7.323776
-9.276352,3.715820
-9.969604,-0.600250
-8.755524,-4.799652
-5.866104,-8.079926
-1.853485,-9.814270
2.515549,-9.671234
6.406143,-7.678177
9.074829,-4.215942
10.011658,0.053879
9.037598,4.315353
6.338806,7.754166
2.430969,9.713196
-1.939148,9.818085
-5.936478,8.048813
-8.797165,4.743439
-9.974548,0.533600
-9.243652,-3.776245
-6.744156,-7.362534
-2.953659,-9.539963
1.403473,-9.892441
5.494675,-8.352615
8.538147,-5.214752
9.952316,-1.078430
9.466934,3.265915
7.174774,6.988144
3.513824,9.376953
-0.816330,9.975891
-4.988251,8.670486
-9.210266,3.877350
-9.669724,-2.493561
-6.179184,-7.842926
-0.162781,-9.988235
5.924850,-8.054214
9.599945,-2.829910
9.363098,3.553146
5.310944,8.490723
-0.903275,9.968292
-6.744156,7.383011
-9.828659,1.789673
-8.898315,-4.529663
-4.332703,-8.996750
2.005432,-9.789001
7.530151,-6.583221
9.987396,-0.687332
8.374603,5.493164
3.349823,9.436661
-3.036896,9.534195
-8.179764,5.746002
-9.980545,-0.382355
-7.704498,-6.350540
-2.280258,-9.723557
4.079117,-9.125214
8.779022,-4.799652
9.901901,1.488327
6.989655,7.173264
1.230438,9.935699
-5.025986,8.648590
-9.227051,3.837067
-9.658707,-2.535782
-6.144867,-7.869873
-0.119141,-9.988907
5.959976,-8.028336
9.612244,-2.788055
9.347549,3.593918
5.273895,8.513763
-0.946701,9.964203
-6.776260,7.353470
-9.836334,1.746719
-8.878418,-4.568497
-4.293365,-9.015610
2.048172,-9.780212
7.558838,-6.550354
9.990341,-0.643799
8.350601,5.529602
3.308655,9.451126
-3.078415,9.520798
-8.204727,5.710205
-9.978729,-0.425949
-7.676666,-6.384155
-2.237762,-9.733459
4.118942,-9.107376
8.799927,-4.761353
9.895370,1.531479
6.958328,7.203644
1.187119,9.940918
-5.063629,8.626526
-9.243652,3.796722
-9.647507,-2.577957
-7.620575,-6.451004
-4.135178,-9.089371
0.142639,-9.988907
4.395462,-8.977707
7.810593,-6.248993
9.735443,-2.324219
9.802200,2.046661
7.998108,6.028381
4.667892,8.860107
0.447937,10.000717
-3.855362,9.232254
-7.419693,6.701538
-9.563965,2.892197
-9.878403,-1.467850
-8.302948,-5.545471
-5.138626,-8.561432
-0.990128,-9.939453
3.349823,-9.416183
7.051895,-7.091614
9.408676,-3.409958
9.969803,0.925262
8.628036,5.085617
5.639801,8.276138
1.576096,9.887115
-2.786545,9.610733
-6.614456,7.499802
-9.176163,3.957672
-9.982162,-0.338760
-8.878418,-4.568497
-6.075867,-7.923294
-0.031891,-9.989670
6.029892,-7.976120
9.636307,-2.704163
9.315918,3.675247
5.199478,8.559357
-1.033539,9.955460
-6.840088,7.293945
-9.851105,1.660721
-8.838120,-4.645905
-4.214432,-9.052841
2.133530,-9.762070
7.615814,-6.484238
9.995667,-0.556686
8.302124,5.602173
3.226151,9.479538
-3.161301,9.493469
-8.254150,5.638290
-9.974548,-0.513123
-7.620575,-6.451004
-2.152649,-9.752716
4.198349,-9.071198
8.841232,-4.684479
9.881714,1.617661
6.895294,7.263977
1.100418,9.950806
-5.138626,8.581909
-9.276352,3.715820
-9.624557,-2.662140
-6.041183,-7.949783
0.011749,-9.989761
4.277435,-9.034317
7.727997,-6.350540
9.704056,-2.451294
9.828018,1.918335
8.076202,5.923340
4.783340,8.798416
0.578674,9.994156
-3.734314,9.282074
-7.331482,6.798248
-9.525421,3.017303
-9.896912,-1.338272
-8.374954,-5.436157
-5.250397,-8.493286
-1.120285,-9.925476
3.226151,-9.459061
6.958328,-7.183167
9.363098,-3.532669
9.980927,0.794830
8.693741,4.972397
5.747513,8.201752
1.705246,9.865799
-2.660629,9.646545
-6.515854,7.585892
-9.123703,4.077606
-9.985870,-0.207916
-8.937592,-4.451736
-6.179184,-7.842926
-2.237762,-9.733459
2.133530,-9.762070
6.099365,-7.923294
8.901917,-4.568497
10.005661,-0.338760
9.199661,3.957672
6.637955,7.499802
2.810043,9.610733
-1.552597,9.887115
-5.616302,8.276138
-8.604538,5.085617
-9.946304,0.925262
-9.385178,-3.409958
-7.028397,-7.091614
-3.326324,-9.416183
1.013626,-9.939453
5.162125,-8.561432
8.326447,-5.545471
9.901901,-1.467850
9.587463,2.892197
7.443192,6.701538
3.878860,9.232254
-0.424438,10.000717
-4.644394,8.860107
-7.974609,6.028381
-9.778702,2.046661
-9.711945,-2.324219
-7.787094,-6.248993
-4.371964,-8.977707
-0.119141,-9.988907
4.158676,-9.089371
7.644073,-6.451004
9.671005,-2.577957
9.267151,3.796722
5.087128,8.626526
-1.163620,9.940918
-6.934830,7.203644
-9.871872,1.531479
-8.776428,-4.761353
-4.095444,-9.107376
2.261261,-9.733459
7.700165,-6.384155
10.002228,-0.425949
8.228226,5.710205
3.101913,9.520798
-3.285156,9.451126
-8.327103,5.529602
-9.966843,-0.643799
-7.535339,-6.550354
-2.024673,-9.780212
4.316864,-9.015610
8.901917,-4.568497
9.859833,1.746719
6.799759,7.353470
0.970200,9.964203
-5.250397,8.513763
-9.324051,3.593918
-9.588745,-2.788055
-5.936478,-8.028336
0.142639,-9.988907
6.168365,-7.869873
9.682205,-2.535782
9.250549,3.837067
6.735413,7.412415
2.935471,9.573288
-1.423172,9.906754
-5.507614,8.349091
-8.537369,5.197968
-9.933472,1.055527
-9.429138,-3.286667
-7.120758,-6.998856
-3.449417,-9.371674
0.883301,-9.951706
5.049484,-8.628113
8.253006,-5.653824
9.881714,-1.597183
9.624359,2.766617
7.530151,6.603699
3.999237,9.180832
-0.293640,10.005569
-4.528152,8.920303
-7.895142,6.132416
-9.751205,2.174637
-9.741669,-2.196732
-7.868362,-6.146378
-4.489243,-8.919556
-0.250015,-9.986328
4.039215,-9.142883
7.558838,-6.550354
9.636307,-2.704163
9.874603,1.660721
8.228226,5.710205
5.011749,8.670486
-1.250244,9.930283
-6.997345,7.142746
-9.884766,1.445160
-8.734451,-4.837860
-4.015717,-9.142883
2.346207,-9.713455
7.755676,-6.316818
10.005661,-0.338760
8.178162,5.781693
3.018814,9.547409
-3.367416,9.421997
-8.374954,5.456635
-9.960754,-0.730850
-7.477814,-6.615967
-1.939148,-9.797607
4.395462,-8.977707
8.941544,-4.490753
9.844299,1.832596
6.735413,7.412415
0.883301,9.972183
-5.324402,8.467514
-9.354965,3.512314
-9.563965,-2.871719
-5.866104,-8.079926
0.229904,-9.987381
6.236893,-7.815842
9.704056,-2.451294
9.216797,3.917557
4.973907,8.692230
-1.293518,9.924683
-7.028397,7.112091
-9.890930,1.401962
-8.713211,-4.875977
-3.975739,-9.160355
2.388611,-9.703186
7.783203,-6.282959
10.007080,-0.295151
8.152908,5.817261
2.977158,9.560440
-3.408447,9.407166
-8.398636,5.419983
-9.957428,-0.774353
-7.448822,-6.648575
-1.896347,-9.806030
4.434631,-8.958496
8.961090,-4.451736
9.836258,1.875473
6.703049,7.441681
0.839828,9.975891
-5.361252,8.444153
-9.370163,3.471405
-9.551300,-2.913483
-5.830750,-8.105499
0.273514,-9.986328
6.270981,-7.788605
9.714706,-2.408981
9.199661,3.957672
4.935989,8.713791
-1.336761,9.918900
-7.059326,7.081314
-9.400009,3.389404
-9.942215,-0.948212
-8.582321,-5.102692
-5.580185,-8.280136
-1.509491,-9.873383
2.851898,-9.577957
6.670563,-7.450333
9.216797,-3.897079
10.004044,0.402832
8.881851,4.627731
